#,RA,DEC,PMRA,PMDEC,PLX,PLX_ERR,BP_RP,RV,L,B,DIST_1000,"(u,v,w)"
8130037,77.98819368533755,42.11531788745324,145.84632734071542,-135.54760950728812,14.83862908034593,0.019657695665955544,2.530238151550293,44.87945596023054,165.25148358373463,1.611974559657119,67.39189896451592,"(-58.951490918767995, -49.05444694167577, 13.366810031160036)"
8130828,92.61430616198037,27.995044078869658,-99.06555480246311,-143.0423374369651,17.523500108192316,0.020022131502628326,2.166290283203125,1.0439904928207397,183.54380871248813,4.258990719843827,57.06636975207857,"(-2.8470495031731353, -21.383776492767417, -41.84860477594219)"
8130830,76.60722047231266,40.84230361572196,-25.17052131759269,0.5832850353785282,10.375085929418452,0.026477942243218422,2.4513254165649414,-10.795599461187047,165.65707119618347,0.022512625383950935,96.38593891776281,"(12.224638828550662, 4.2448157711103, -9.023508510595173)"
8135064,75.24402578039053,40.04250682439766,-28.987213023257517,-15.97660886377597,11.04634706832408,0.028152737766504288,2.689846992492676,-6.436345593469547,165.6603402436823,-1.287423609547794,90.52878719495538,"(7.0938357116590645, 0.4964302172776849, -13.878637108521724)"
8135704,71.63764726140056,39.3500656600171,47.05832791288285,-138.93820365472237,10.45432742174411,0.046060774475336075,2.8364572525024414,-43.00907981457381,164.44614157366993,-3.8772422484370055,95.65770512845262,"(26.34546460866725, -71.5432204394424, -21.49506561541752)"
8136869,73.37492742659937,40.46569319850694,10.486310298126524,-37.147091857378875,10.549872921504756,0.033272527158260345,2.4241161346435547,-61.85246037572087,164.43994214382425,-2.1393548029104927,94.78966795444421,"(55.52211239134641, -31.982846076756537, -4.576441405479571)"
8141149,73.82167670743254,40.72712801726303,-5.798189089273265,-103.36296431353983,13.955623630898355,0.01394922286272049,1.7508487701416016,8.734138488769531,164.45044566435087,-1.711209117333311,71.65583946883203,"(-14.728185089653504, -22.989260514301392, -23.82207954839503)"
8141571,76.48628067295179,39.544530767485355,48.47329059923095,-53.85704906143435,11.041165574491625,0.01400113757699728,1.8500709533691406,40.9166366185945,166.6367723258072,-0.8336411911275562,90.57042607602739,"(-47.00620562845867, -20.69332798024455, 2.048138114415207)"
8142426,72.42684137454627,39.58435778454842,-25.091110210574335,8.789527349130964,10.740795525546737,0.01357915997505188,1.953958511352539,-73.87844914409493,164.65899515431698,-3.260037074966906,93.1032571596404,"(74.12449858672423, -9.89740121410886, -1.8189810856103001)"
8144125,92.89832377634403,28.6633538559717,-29.57413913070796,-5.485240476361769,14.572906291516356,0.04269179329276085,3.012448310852051,-44.83413489582698,183.07417735645566,4.797470616776457,68.62162947714978,"(43.67393900472357, 5.355906115696605, -13.028337014137595)"
8144126,92.89693843063027,28.663942988310893,-32.381365431786435,-6.065100010732618,14.52673821406912,0.034022219479084015,2.8663454055786133,-37.31891339259619,183.07307712166804,4.796681539724255,68.83930709068409,"(36.103872498971924, 5.227938721612571, -13.32140719208273)"
8144429,91.890009932921,29.106411342270963,31.820018455477758,-27.23524137073433,11.870857504539142,0.029969898983836174,2.653705596923828,-7.893196230778603,182.2599368095536,4.234551396798225,84.24094138138116,"(8.917387905106741, -15.315102833523227, 5.2906291686698115)"
8144433,75.60269483811,39.174144068472636,-62.16806229069488,-202.01452716015098,24.121028896554833,0.015792621299624443,1.6744298934936523,-36.35966110229492,166.51610499863648,-1.601333175444253,41.457636149999644,"(30.68009091794383, -31.99090213145471, -32.90646115916903)"
8144891,71.87442009893086,39.76436623450155,-58.83127281268632,-105.1351573447713,20.7011955640295,0.02208852954208851,2.795222282409668,-23.547564655877537,164.2472363009022,-3.4703417314987157,48.30649606539339,"(21.487883777519826, -16.157374535179866, -24.347978158926608)"
8145162,91.903352797038,29.17888916107008,89.08376841947813,-145.5857936392331,17.35468047220812,0.01547657884657383,2.211552619934082,-25.154524956872173,182.20189148556457,4.279697290674739,57.62143223142857,"(27.015963775104737, -45.56706598820486, 0.2730379188721628)"
8145526,193.36373480932912,-64.11833284226127,-146.0154681807179,61.82999367144717,17.40033307403727,0.014570742845535278,2.228184700012207,-10.115925722286589,303.1520841308284,-1.2474450855901802,57.47024254480948,"(-38.51953883729654, -13.526736084065192, 17.372012865718208)"
8145966,72.48121040011245,40.06174377630044,28.743185783059936,-59.733908748214034,11.76205853189484,0.024809913709759712,2.7716779708862305,2.592642803305633,164.31823827484828,-2.9226000327687895,85.01985580164728,"(-9.179493415657632, -24.3417278795258, -6.613274407225093)"
8148218,75.46779238604495,39.62694841175618,150.75569040417258,-233.06029750436687,17.39900291075636,0.01859069988131523,2.5388174057006836,79.61856304422294,166.0940270478652,-1.406727739405666,57.47468535255962,"(-95.21782571222349, -54.052409124093586, -8.381031314674855)"
8149176,92.39797647471529,28.28058633389349,69.14092862635427,-249.73266375460054,24.83831370793553,0.04614470154047012,3.245512008666992,162.86346761634215,183.20084565843135,4.228247608333532,40.260654397052065,"(-160.30770979843402, -57.19449058010727, 0.7683599371577294)"
8151097,72.64373389887294,40.43393774344883,8.714307183776512,-84.0146735738494,14.840188240188073,0.028645964339375496,2.2754898071289062,22.43146324157715,164.1109080644174,-2.589389047400815,67.38507523816395,"(-27.04414230918822, -15.630700321462058, -15.983133002620622)"
8151406,75.80538829019203,39.77248438135388,5.57767521625152,-31.410227873884395,12.307018684179969,0.023114806041121483,2.5576019287109375,10.086477903630719,166.13754783401438,-1.1121840264253187,81.25499718882168,"(-12.295747656000707, -8.193624645368983, -5.866271384174079)"
8153380,73.76507545856559,39.418006577725265,-35.2178403446468,-46.166441111163984,10.215944894184153,0.01989015005528927,2.2112417221069336,10.214234330920473,165.4430479697005,-2.566665844816636,97.88690334528383,"(-10.355588472017427, -3.9429853928038376, -26.59960309888753)"
8153537,75.94537207676476,40.10658339314438,-15.345762641749499,-52.7142348523498,13.589246035972996,0.025968585163354874,2.7929906845092773,-9.0267036839665,165.9378655095334,-0.823601408814927,73.58811756769512,"(6.215636573200673, -13.245333656597381, -15.304225934370644)"
8154331,193.78178675503634,-63.943626087653115,-39.490643964090935,-16.61191569476329,10.022155596665163,0.024056294932961464,3.2300357818603516,3.520004385058981,303.3371052666365,-1.0747785470444644,99.78002623313387,"(-13.84216458718784, -13.147606957285902, -7.653749293106628)"
8155228,76.67928752343829,39.71144505704079,-62.69589411932096,-33.72597118452521,13.93586427120989,0.01512917410582304,2.175201416015625,-0.8708095458962091,166.59312733454814,-0.6144293708586939,71.75746355989077,"(1.9473947548091646, 3.3074106138326753, -23.926525222982896)"
8155645,73.47454432118217,39.48349715219889,31.089595419770763,-42.742178682028545,13.493369894424303,0.01638096012175083,1.115830421447754,11.741564750671387,165.2508236831104,-2.6998765904301227,74.11068148365985,"(-16.017812118633938, -14.95708860169842, -1.537213335929082)"
8156404,72.34796235172901,40.31199755630186,-30.153142391068634,10.402471976564843,17.342923854924145,0.02206532284617424,2.8011579513549805,-12.419532879750182,164.06049215634098,-2.8406014197010263,57.660585522882,"(14.191953324816879, 3.7096879061727703, -3.8842078802697926)"
8156760,78.09612297403525,41.32699303386068,51.93516600907033,-127.99488074691851,25.214570844831847,0.016903085634112358,1.149454116821289,5.025700092315674,165.93615271158217,1.212649989986134,39.65964311362313,"(-11.126409630280623, -23.19124192401093, -6.166624055784139)"
8158357,76.4581040310952,39.9000507659189,-33.90454899283503,-131.30029351043956,15.355419117313845,0.013890344649553299,1.2278337478637695,34.268619537353516,166.34020210931087,-0.6363474742428499,65.12369187959166,"(-39.08222553514594, -17.254368543247242, -33.193623592597724)"
8158543,72.50244087919023,40.70200009861553,44.27390460600481,-21.461893357539964,10.000736127690038,0.017116600647568703,1.8887386322021484,-54.29493293337865,163.8358471157,-2.5006873097496145,99.99319580845167,"(45.78157217161426, -35.38746955372524, 11.985077452874084)"
8167530,252.0835702101525,-44.72888142251841,-42.87463533913566,-104.21046517617793,19.607356309067878,0.01701251044869423,2.2066917419433594,-17.240020751953125,340.5502511949119,0.15068661570521413,51.001341104438325,"(-24.874924015292105, -18.731767096691094, -8.355570812418964)"
8167545,252.08017941247684,-44.722223655671925,-41.86089998636949,-103.90951212297819,19.546142192299317,0.02503715083003044,2.9853553771972656,-24.322470456948512,340.55378947755014,0.15681934203965026,51.161154348449145,"(-31.506512960633586, -16.250162561408295, -8.54486998352531)"
8168778,251.6787755515377,-43.96570426958685,-27.41657941170987,69.12663154837242,14.534786032501263,0.014249189756810665,1.265742301940918,6.637228012084961,340.9455410626415,0.8648227915499427,68.80059010313744,"(9.680063564090943, 8.688616513264865, 21.520017145656904)"
8170815,256.4740026582403,-39.51037646781856,-33.58281457783585,-32.05239255530077,11.829531729129513,0.01398469414561987,1.7800626754760742,-47.20795242767915,346.65829459989084,0.8618031406780781,84.53442620489682,"(-50.209777268378076, -6.965103706396205, 2.2687076925975784)"
8171133,251.8400068660863,-44.532601969497094,34.6761523202006,-21.80316216205911,19.49560115914048,0.021015260368585587,2.5942916870117188,-4.21562852922678,340.5882504527033,0.4097724009459151,51.293738325526306,"(-3.4410153918463857, 2.7067367928842954, -9.88965778656724)"
